elapsed_s,current_a,recorded_duration_s
28.263522,+0.114286,28.263522
28.274296,+0.172894,28.274296
28.285254,+0.143590,28.285254
28.296530,+0.178755,28.296530
28.307280,+0.149451,28.307280
28.318281,+0.149451,28.318281
28.329298,+0.161172,28.329298
28.340314,+0.178755,28.340314
28.350831,+0.149451,28.350831
28.361835,+0.167033,28.361835
28.372832,+0.131868,28.372832
28.383325,+0.202198,28.383325
28.393832,+0.137729,28.393832
28.404889,+0.161172,28.404889
28.415916,+0.155311,28.415916
28.426323,+0.161172,28.426323
28.436952,+0.178755,28.436952
28.447830,+0.137729,28.447830
28.458855,+0.161172,28.458855
28.469882,+0.172894,28.469882
28.480864,+0.161172,28.480864
28.491912,+0.161172,28.491912
28.502916,+0.137729,28.502916
28.513623,+0.190476,28.513623
28.524446,+0.161172,28.524446
28.535531,+0.161172,28.535531
28.546078,+0.155311,28.546078
28.556610,+0.155311,28.556610
28.567614,+0.208059,28.567614
28.578585,+0.131868,28.578585
28.589759,+0.178755,28.589759
28.600593,+0.143590,28.600593
28.611661,+0.184615,28.611661
28.622703,+0.155311,28.622703
28.633233,+0.143590,28.633233
28.643908,+0.155311,28.643908
28.654792,+0.172894,28.654792
28.665283,+0.143590,28.665283
28.675841,+0.167033,28.675841
28.686219,+0.126007,28.686219
28.697543,+0.202198,28.697543
28.708343,+0.126007,28.708343
28.719354,+0.167033,28.719354
28.730055,+0.149451,28.730055
28.740463,+0.161172,28.740463
28.751018,+0.172894,28.751018
28.762182,+0.126007,28.762182
28.772893,+0.155311,28.772893
28.783456,+0.155311,28.783456
28.793947,+0.155311,28.793947
28.804931,+0.155311,28.804931
28.816067,+0.131868,28.816067
28.826624,+0.172894,28.826624
28.836999,+0.167033,28.836999
28.847943,+0.137729,28.847943
28.858991,+0.167033,28.858991
28.870054,+0.131868,28.870054
28.880994,+0.213919,28.880994
28.891983,+0.126007,28.891983
28.903456,+0.178755,28.903456
28.913965,+0.137729,28.913965
28.924931,+0.178755,28.924931
28.935842,+0.155311,28.935842
28.946539,+0.149451,28.946539
28.957521,+0.161172,28.957521
28.968045,+0.178755,28.968045
28.978505,+0.149451,28.978505
28.989223,+0.172894,28.989223
29.000034,+0.131868,29.000034
29.011207,+0.208059,29.011207
29.022091,+0.149451,29.022091
29.033073,+0.167033,29.033073
29.043621,+0.155311,29.043621
29.054078,+0.172894,29.054078
29.065092,+0.190476,29.065092
29.076070,+0.143590,29.076070
29.086595,+0.167033,29.086595
29.097415,+0.167033,29.097415
29.108253,+0.167033,29.108253
29.118774,+0.167033,29.118774
29.129319,+0.137729,29.129319
29.140355,+0.178755,29.140355
29.150824,+0.178755,29.150824
29.161360,+0.131868,29.161360
29.171877,+0.172894,29.171877
29.182888,+0.120147,29.182888
29.193358,+0.202198,29.193358
29.203861,+0.126007,29.203861
29.214965,+0.155311,29.214965
29.225869,+0.149451,29.225869
29.236361,+0.161172,29.236361
29.246982,+0.167033,29.246982
29.258005,+0.137729,29.258005
29.268993,+0.149451,29.268993
29.279892,+0.167033,29.279892
29.290915,+0.143590,29.290915
29.301438,+0.161172,29.301438
29.311919,+0.126007,29.311919
29.322965,+0.178755,29.322965
29.333483,+0.161172,29.333483
29.344519,+0.143590,29.344519
29.355518,+0.161172,29.355518
29.366554,+0.131868,29.366554
29.377697,+0.190476,29.377697
29.388878,+0.131868,29.388878
29.399723,+0.155311,29.399723
29.410741,+0.155311,29.410741
29.421707,+0.161172,29.421707
29.432231,+0.167033,29.432231
29.442809,+0.149451,29.442809
29.453770,+0.167033,29.453770
29.464272,+0.190476,29.464272
29.474741,+0.149451,29.474741
29.485772,+0.196337,29.485772
29.496427,+0.137729,29.496427
29.506857,+0.225641,29.506857
29.517861,+0.161172,29.517861
29.529111,+0.178755,29.529111
29.539831,+0.172894,29.539831
29.550827,+0.184615,29.550827
29.561788,+0.196337,29.561788
29.572858,+0.167033,29.572858
29.583327,+0.172894,29.583327
29.593865,+0.202198,29.593865
29.604847,+0.178755,29.604847
29.616044,+0.202198,29.616044
29.626876,+0.167033,29.626876
29.637942,+0.213919,29.637942
29.648873,+0.190476,29.648873
29.659871,+0.184615,29.659871
29.671009,+0.202198,29.671009
29.681849,+0.178755,29.681849
29.692906,+0.219780,29.692906
29.703356,+0.167033,29.703356
29.713893,+0.196337,29.713893
