elapsed_s,current_a,recorded_duration_s
9.896576,-0.084982,9.896576
9.907764,-0.084982,9.907764
9.918721,-0.084982,9.918721
9.929673,-0.084982,9.929673
9.940804,-0.090842,9.940804
9.951797,-0.084982,9.951797
9.962495,-0.084982,9.962495
9.973041,-0.084982,9.973041
9.984044,-0.084982,9.984044
9.994567,-0.084982,9.994567
10.005089,-0.084982,10.005089
10.016529,-0.084982,10.016529
10.027999,-0.084982,10.027999
10.039039,-0.084982,10.039039
10.050225,-0.084982,10.050225
10.061084,-0.084982,10.061084
10.072288,-0.084982,10.072288
10.082714,-0.084982,10.082714
10.093277,-0.084982,10.093277
10.104257,-0.084982,10.104257
10.114800,-0.084982,10.114800
10.125553,-0.084982,10.125553
10.136828,-0.084982,10.136828
10.147882,-0.084982,10.147882
10.158853,-0.084982,10.158853
10.169806,-0.084982,10.169806
10.180807,-0.084982,10.180807
10.191791,-0.090842,10.191791
10.202304,-0.084982,10.202304
10.212810,-0.084982,10.212810
10.223317,-0.084982,10.223317
10.234476,-0.084982,10.234476
10.244948,-0.084982,10.244948
10.255431,-0.084982,10.255431
10.265858,-0.084982,10.265858
10.277034,-0.084982,10.277034
10.287849,-0.084982,10.287849
10.298884,-0.084982,10.298884
10.310009,-0.084982,10.310009
10.320484,-0.084982,10.320484
10.330884,-0.084982,10.330884
10.341982,-0.084982,10.341982
10.352465,-0.084982,10.352465
10.363457,-0.084982,10.363457
10.374732,-0.084982,10.374732
10.385602,-0.084982,10.385602
10.396610,-0.090842,10.396610
10.407612,-0.084982,10.407612
10.418640,-0.084982,10.418640
10.429124,-0.084982,10.429124
10.440182,-0.084982,10.440182
10.451207,-0.084982,10.451207
10.462182,-0.084982,10.462182
10.473140,-0.084982,10.473140
10.484191,-0.084982,10.484191
10.494921,-0.084982,10.494921
10.505663,-0.084982,10.505663
10.516266,-0.084982,10.516266
10.526976,-0.090842,10.526976
10.538510,-0.084982,10.538510
10.548919,-0.084982,10.548919
10.559892,-0.084982,10.559892
10.570931,-0.084982,10.570931
10.581933,-0.084982,10.581933
10.592947,-0.084982,10.592947
10.603935,-0.084982,10.603935
10.615156,-0.084982,10.615156
10.625971,-0.084982,10.625971
10.637132,-0.084982,10.637132
10.647994,-0.084982,10.647994
10.658971,-0.084982,10.658971
10.669992,-0.084982,10.669992
10.681023,-0.084982,10.681023
10.691938,-0.084982,10.691938
10.702943,-0.084982,10.702943
10.714161,-0.084982,10.714161
10.724963,-0.084982,10.724963
10.735968,-0.084982,10.735968
10.747043,-0.084982,10.747043
10.757993,-0.084982,10.757993
10.769004,-0.084982,10.769004
10.779965,-0.084982,10.779965
10.791003,-0.084982,10.791003
10.802031,-0.084982,10.802031
10.812461,-0.090842,10.812461
10.823065,-0.084982,10.823065
10.833999,-0.090842,10.833999
10.844485,-0.084982,10.844485
10.855196,-0.090842,10.855196
10.866064,-0.084982,10.866064
10.877043,-0.084982,10.877043
10.887998,-0.084982,10.887998
10.899033,-0.090842,10.899033
10.910051,-0.084982,10.910051
10.921114,-0.084982,10.921114
10.932247,-0.084982,10.932247
10.943001,-0.084982,10.943001
10.953996,-0.084982,10.953996
10.964671,-0.084982,10.964671
10.975179,-0.084982,10.975179
10.986173,-0.084982,10.986173
10.997211,-0.084982,10.997211
11.008020,-0.084982,11.008020
11.019032,-0.084982,11.019032
11.030025,-0.084982,11.030025
11.041115,-0.084982,11.041115
11.051995,-0.084982,11.051995
11.062525,-0.084982,11.062525
11.073106,-0.084982,11.073106
11.084018,-0.084982,11.084018
11.094671,-0.084982,11.094671
11.105014,-0.084982,11.105014
11.116030,-0.084982,11.116030
11.127059,-0.084982,11.127059
11.138193,-0.084982,11.138193
11.149072,-0.084982,11.149072
11.160032,-0.084982,11.160032
11.171070,-0.084982,11.171070
11.182080,-0.084982,11.182080
11.192572,-0.084982,11.192572
11.203094,-0.084982,11.203094
11.214086,-0.084982,11.214086
11.224592,-0.084982,11.224592
11.235131,-0.084982,11.235131
11.246206,-0.084982,11.246206
11.257124,-0.084982,11.257124
11.268243,-0.084982,11.268243
11.279119,-0.084982,11.279119
11.290139,-0.084982,11.290139
11.301138,-0.084982,11.301138
11.312163,-0.084982,11.312163
11.322639,-0.090842,11.322639
11.333182,-0.084982,11.333182
11.344197,-0.084982,11.344197
11.354727,-0.084982,11.354727
11.365216,-0.084982,11.365216
11.376225,-0.084982,11.376225
11.387379,-0.084982,11.387379
11.398252,-0.084982,11.398252
11.409260,-0.084982,11.409260
11.419924,-0.084982,11.419924
11.430846,-0.084982,11.430846
11.441945,-0.079121,11.441945
11.452227,-0.084982,11.452227
11.462793,-0.084982,11.462793
11.473298,-0.084982,11.473298
11.484341,-0.090842,11.484341
11.494968,-0.084982,11.494968
11.505313,-0.084982,11.505313
11.516373,-0.084982,11.516373
11.527542,-0.084982,11.527542
11.538378,-0.079121,11.538378
11.549423,-0.084982,11.549423
11.559941,-0.079121,11.559941
11.570892,-0.084982,11.570892
11.581898,-0.084982,11.581898
11.592896,-0.084982,11.592896
11.603357,-0.084982,11.603357
11.614559,-0.084982,11.614559
11.625362,-0.084982,11.625362
11.636366,-0.084982,11.636366
11.647347,-0.084982,11.647347
11.658430,-0.084982,11.658430
11.669686,-0.084982,11.669686
11.680908,-0.084982,11.680908
11.691897,-0.084982,11.691897
11.702397,-0.084982,11.702397
11.712908,-0.084982,11.712908
11.723407,-0.090842,11.723407
11.734502,-0.084982,11.734502
11.744911,-0.084982,11.744911
11.755948,-0.084982,11.755948
11.766941,-0.084982,11.766941
11.777981,-0.084982,11.777981
11.789025,-0.084982,11.789025
11.799933,-0.084982,11.799933
11.811080,-0.084982,11.811080
11.821975,-0.084982,11.821975
11.832451,-0.084982,11.832451
11.842963,-0.084982,11.842963
11.854010,-0.084982,11.854010
11.864479,-0.084982,11.864479
11.875009,-0.084982,11.875009
11.886058,-0.084982,11.886058
11.897011,-0.084982,11.897011
11.908132,-0.084982,11.908132
11.918986,-0.084982,11.918986
11.930025,-0.084982,11.930025
11.941037,-0.084982,11.941037
11.952000,-0.090842,11.952000
11.962600,-0.084982,11.962600
11.973017,-0.084982,11.973017
11.984034,-0.084982,11.984034
11.994529,-0.084982,11.994529
12.005057,-0.084982,12.005057
12.016260,-0.084982,12.016260
12.027423,-0.084982,12.027423
12.038092,-0.084982,12.038092
12.049144,-0.084982,12.049144
12.060146,-0.079121,12.060146
12.071201,-0.084982,12.071201
12.082132,-0.084982,12.082132
12.092614,-0.084982,12.092614
12.103119,-0.084982,12.103119
12.114128,-0.084982,12.114128
12.124627,-0.084982,12.124627
12.135275,-0.090842,12.135275
12.146276,-0.084982,12.146276
12.157162,-0.084982,12.157162
12.168153,-0.084982,12.168153
12.179178,-0.084982,12.179178
12.190183,-0.084982,12.190183
12.201368,-0.084982,12.201368
12.212209,-0.084982,12.212209
12.222644,-0.084982,12.222644
12.233145,-0.084982,12.233145
12.244176,-0.084982,12.244176
12.254827,-0.084982,12.254827
12.265216,-0.084982,12.265216
12.276376,-0.084982,12.276376
12.287244,-0.084982,12.287244
12.298282,-0.084982,12.298282
12.309488,-0.084982,12.309488
12.320205,-0.084982,12.320205
12.331268,-0.084982,12.331268
12.342200,-0.084982,12.342200
12.352833,-0.084982,12.352833
12.363259,-0.084982,12.363259
12.374388,-0.084982,12.374388
12.385261,-0.084982,12.385261
12.395784,-0.084982,12.395784
12.406401,-0.084982,12.406401
12.417253,-0.084982,12.417253
12.427848,-0.084982,12.427848
12.438440,-0.084982,12.438440
12.449282,-0.084982,12.449282
12.460293,-0.084982,12.460293
12.471304,-0.084982,12.471304
12.482388,-0.084982,12.482388
12.492769,-0.084982,12.492769
12.503321,-0.084982,12.503321
12.514405,-0.084982,12.514405
12.525390,-0.084982,12.525390
12.536232,-0.084982,12.536232
12.547664,-0.084982,12.547664
12.558452,-0.090842,12.558452
12.569408,-0.084982,12.569408
12.579942,-0.084982,12.579942
12.591000,-0.084982,12.591000
12.601927,-0.084982,12.601927
12.612443,-0.084982,12.612443
12.622915,-0.090842,12.622915
12.633440,-0.084982,12.633440
12.644432,-0.084982,12.644432
12.655060,-0.084982,12.655060
12.665471,-0.084982,12.665471
12.676474,-0.084982,12.676474
12.686977,-0.084982,12.686977
12.697531,-0.084982,12.697531
12.708155,-0.090842,12.708155
12.719078,-0.084982,12.719078
12.729662,-0.084982,12.729662
12.740140,-0.084982,12.740140
12.751143,-0.084982,12.751143
12.762445,-0.084982,12.762445
12.773133,-0.084982,12.773133
12.784124,-0.084982,12.784124
12.794631,-0.084982,12.794631
12.805262,-0.084982,12.805262
12.816268,-0.084982,12.816268
12.827305,-0.084982,12.827305
12.838180,-0.084982,12.838180
12.848691,-0.090842,12.848691
12.859230,-0.084982,12.859230
12.870276,-0.079121,12.870276
12.880822,-0.084982,12.880822
12.891288,-0.084982,12.891288
12.902333,-0.084982,12.902333
12.912773,-0.090842,12.912773
12.923284,-0.084982,12.923284
12.934368,-0.084982,12.934368
12.944783,-0.084982,12.944783
12.955409,-0.084982,12.955409
12.966366,-0.084982,12.966366
12.977932,-0.084982,12.977932
12.988473,-0.084982,12.988473
12.999331,-0.084982,12.999331
13.009852,-0.084982,13.009852
13.020402,-0.084982,13.020402
13.030926,-0.084982,13.030926
13.042081,-0.084982,13.042081
13.052493,-0.090842,13.052493
13.063160,-0.084982,13.063160
13.074151,-0.084982,13.074151
13.084537,-0.084982,13.084537
13.095439,-0.084982,13.095439
13.106079,-0.084982,13.106079
13.117118,-0.084982,13.117118
13.128055,-0.084982,13.128055
13.139240,-0.084982,13.139240
13.150229,-0.084982,13.150229
13.161316,-0.084982,13.161316
13.171742,-0.084982,13.171742
13.182811,-0.084982,13.182811
13.193272,-0.084982,13.193272
13.204772,-0.090842,13.204772
13.215864,-0.084982,13.215864
13.226245,-0.084982,13.226245
13.237205,-0.084982,13.237205
13.248210,-0.084982,13.248210
13.259217,-0.084982,13.259217
13.270209,-0.084982,13.270209
13.281616,-0.084982,13.281616
13.292319,-0.084982,13.292319
13.302732,-0.084982,13.302732
13.313331,-0.084982,13.313331
13.324235,-0.084982,13.324235
13.334852,-0.084982,13.334852
13.345269,-0.084982,13.345269
13.356273,-0.084982,13.356273
13.367348,-0.084982,13.367348
13.378325,-0.084982,13.378325
13.389419,-0.084982,13.389419
13.400377,-0.084982,13.400377
13.411298,-0.084982,13.411298
13.422293,-0.084982,13.422293
13.433060,-0.084982,13.433060
13.444340,-0.084982,13.444340
13.454997,-0.084982,13.454997
13.465474,-0.084982,13.465474
13.476369,-0.084982,13.476369
13.487403,-0.084982,13.487403
13.498379,-0.084982,13.498379
13.509612,-0.084982,13.509612
13.520411,-0.084982,13.520411
13.531475,-0.084982,13.531475
13.542371,-0.084982,13.542371
13.552938,-0.084982,13.552938
13.563380,-0.079121,13.563380
13.574576,-0.084982,13.574576
13.585616,-0.084982,13.585616
13.596431,-0.084982,13.596431
13.607415,-0.079121,13.607415
13.618481,-0.084982,13.618481
13.629406,-0.084982,13.629406
13.639970,-0.084982,13.639970
13.650384,-0.084982,13.650384
13.661103,-0.084982,13.661103
13.672074,-0.084982,13.672074
13.682662,-0.084982,13.682662
13.693081,-0.084982,13.693081
13.704097,-0.084982,13.704097
13.715036,-0.084982,13.715036
13.725548,-0.084982,13.725548
13.736076,-0.084982,13.736076
13.747119,-0.090842,13.747119
13.758318,-0.084982,13.758318
13.769082,-0.084982,13.769082
13.780281,-0.084982,13.780281
13.791083,-0.084982,13.791083
13.802120,-0.084982,13.802120
13.812584,-0.084982,13.812584
13.823075,-0.090842,13.823075
13.834134,-0.084982,13.834134
13.844584,-0.084982,13.844584
13.855298,-0.084982,13.855298
13.866146,-0.084982,13.866146
13.877206,-0.084982,13.877206
13.888149,-0.084982,13.888149
13.899152,-0.084982,13.899152
13.910112,-0.084982,13.910112
13.921272,-0.084982,13.921272
13.931748,-0.084982,13.931748
13.942255,-0.084982,13.942255
13.952733,-0.084982,13.952733
13.963388,-0.084982,13.963388
13.974582,-0.084982,13.974582
13.984996,-0.084982,13.984996
13.995537,-0.084982,13.995537
14.006696,-0.084982,14.006696
14.017544,-0.084982,14.017544
14.028622,-0.084982,14.028622
14.039587,-0.084982,14.039587
14.050070,-0.084982,14.050070
14.061074,-0.084982,14.061074
14.072150,-0.084982,14.072150
14.083104,-0.090842,14.083104
14.094243,-0.084982,14.094243
14.104624,-0.084982,14.104624
14.115144,-0.084982,14.115144
14.126160,-0.084982,14.126160
14.137129,-0.084982,14.137129
14.148212,-0.084982,14.148212
14.159102,-0.084982,14.159102
14.170127,-0.084982,14.170127
14.181109,-0.084982,14.181109
14.192115,-0.084982,14.192115
14.202616,-0.084982,14.202616
14.213387,-0.084982,14.213387
14.224196,-0.084982,14.224196
14.234674,-0.084982,14.234674
14.245187,-0.084982,14.245187
14.256425,-0.084982,14.256425
14.267418,-0.084982,14.267418
14.278304,-0.084982,14.278304
14.289322,-0.084982,14.289322
14.300317,-0.084982,14.300317
14.311318,-0.084982,14.311318
14.321924,-0.084982,14.321924
14.332852,-0.084982,14.332852
14.343412,-0.084982,14.343412
14.354395,-0.084982,14.354395
14.364976,-0.084982,14.364976
14.376167,-0.084982,14.376167
14.387005,-0.084982,14.387005
14.397671,-0.084982,14.397671
14.408482,-0.084982,14.408482
14.419478,-0.084982,14.419478
14.430476,-0.084982,14.430476
14.441498,-0.084982,14.441498
14.452419,-0.084982,14.452419
14.462985,-0.084982,14.462985
14.473438,-0.084982,14.473438
14.484436,-0.084982,14.484436
14.495099,-0.084982,14.495099
14.505485,-0.084982,14.505485
14.516068,-0.084982,14.516068
14.527268,-0.084982,14.527268
14.538312,-0.084982,14.538312
14.549191,-0.084982,14.549191
14.560150,-0.084982,14.560150
14.571188,-0.090842,14.571188
14.581668,-0.084982,14.581668
14.592122,-0.084982,14.592122
14.603037,-0.084982,14.603037
14.614089,-0.084982,14.614089
14.625041,-0.084982,14.625041
14.636051,-0.084982,14.636051
14.647057,-0.084982,14.647057
14.658060,-0.084982,14.658060
14.669026,-0.079121,14.669026
14.679993,-0.084982,14.679993
14.691054,-0.084982,14.691054
14.702109,-0.090842,14.702109
14.712552,-0.084982,14.712552
14.723080,-0.084982,14.723080
14.734081,-0.084982,14.734081
14.744584,-0.084982,14.744584
14.755102,-0.084982,14.755102
14.766062,-0.084982,14.766062
14.776607,-0.084982,14.776607
14.787221,-0.084982,14.787221
14.798220,-0.084982,14.798220
14.808748,-0.084982,14.808748
14.819292,-0.084982,14.819292
14.829784,-0.084982,14.829784
14.840329,-0.084982,14.840329
14.851303,-0.084982,14.851303
14.862307,-0.084982,14.862307
14.872990,-0.084982,14.872990
14.883495,-0.084982,14.883495
14.894509,-0.084982,14.894509
14.905020,-0.084982,14.905020
14.915502,-0.090842,14.915502
14.926646,-0.084982,14.926646
14.937016,-0.084982,14.937016
14.947630,-0.084982,14.947630
14.958570,-0.084982,14.958570
14.969067,-0.084982,14.969067
14.979588,-0.084982,14.979588
14.990090,-0.084982,14.990090
15.001262,-0.084982,15.001262
15.012102,-0.084982,15.012102
15.022586,-0.084982,15.022586
15.033097,-0.084982,15.033097
15.044105,-0.084982,15.044105
15.054723,-0.084982,15.054723
15.065122,-0.084982,15.065122
15.076125,-0.084982,15.076125
15.087136,-0.084982,15.087136
15.098155,-0.090842,15.098155
15.109169,-0.084982,15.109169
15.119637,-0.084982,15.119637
15.130271,-0.084982,15.130271
15.141279,-0.084982,15.141279
15.152302,-0.084982,15.152302
15.162777,-0.084982,15.162777
15.173264,-0.084982,15.173264
15.184323,-0.084982,15.184323
15.194807,-0.084982,15.194807
15.205348,-0.084982,15.205348
15.216499,-0.084982,15.216499
15.227432,-0.084982,15.227432
15.238359,-0.084982,15.238359
15.249365,-0.084982,15.249365
15.260339,-0.084982,15.260339
15.271005,-0.084982,15.271005
15.281470,-0.084982,15.281470
15.292362,-0.084982,15.292362
15.302905,-0.084982,15.302905
15.313438,-0.090842,15.313438
15.324436,-0.084982,15.324436
15.335071,-0.084982,15.335071
15.345986,-0.084982,15.345986
15.356492,-0.084982,15.356492
15.367146,-0.090842,15.367146
15.378102,-0.084982,15.378102
15.389211,-0.084982,15.389211
15.400138,-0.084982,15.400138
15.411532,-0.084982,15.411532
15.422356,-0.084982,15.422356
15.432842,-0.084982,15.432842
15.443518,-0.084982,15.443518
15.454517,-0.084982,15.454517
15.464909,-0.090842,15.464909
15.476023,-0.084982,15.476023
15.486913,-0.084982,15.486913
15.498106,-0.084982,15.498106
15.509067,-0.084982,15.509067
15.520063,-0.084982,15.520063
15.531348,-0.084982,15.531348
15.542164,-0.084982,15.542164
15.552695,-0.084982,15.552695
15.563179,-0.084982,15.563179
15.574307,-0.084982,15.574307
15.584671,-0.084982,15.584671
15.595226,-0.084982,15.595226
15.606224,-0.084982,15.606224
15.616735,-0.090842,15.616735
15.627496,-0.084982,15.627496
15.638260,-0.084982,15.638260
15.649234,-0.084982,15.649234
15.660242,-0.084982,15.660242
15.671265,-0.084982,15.671265
15.682477,-0.084982,15.682477
15.693232,-0.084982,15.693232
15.704265,-0.084982,15.704265
15.714777,-0.084982,15.714777
15.725300,-0.084982,15.725300
15.736283,-0.084982,15.736283
15.746761,-0.084982,15.746761
15.757353,-0.084982,15.757353
15.768364,-0.084982,15.768364
15.779544,-0.084982,15.779544
15.790376,-0.084982,15.790376
15.801491,-0.084982,15.801491
15.812399,-0.090842,15.812399
15.823374,-0.090842,15.823374
15.834391,-0.079121,15.834391
15.844866,-0.084982,15.844866
15.856226,-0.084982,15.856226
15.867552,-0.084982,15.867552
15.878435,-0.084982,15.878435
15.889392,-0.090842,15.889392
15.900421,-0.084982,15.900421
15.911422,-0.084982,15.911422
15.922143,-0.084982,15.922143
15.932923,-0.084982,15.932923
15.943533,-0.084982,15.943533
15.954117,-0.084982,15.954117
15.964660,-0.084982,15.964660
15.975300,-0.084982,15.975300
15.986151,-0.084982,15.986151
15.996664,-0.084982,15.996664
16.007206,-0.084982,16.007206
16.018222,-0.084982,16.018222
16.028794,-0.084982,16.028794
16.039266,-0.084982,16.039266
16.050248,-0.084982,16.050248
16.061432,-0.084982,16.061432
16.072275,-0.084982,16.072275
16.083242,-0.084982,16.083242
16.094339,-0.084982,16.094339
16.105608,-0.084982,16.105608
16.116725,-0.084982,16.116725
16.127277,-0.084982,16.127277
16.137801,-0.084982,16.137801
16.148388,-0.084982,16.148388
16.159359,-0.084982,16.159359
16.169869,-0.084982,16.169869
16.180425,-0.084982,16.180425
16.191421,-0.084982,16.191421
16.202168,-0.084982,16.202168
16.212646,-0.084982,16.212646
16.223208,-0.084982,16.223208
16.234218,-0.084982,16.234218
16.244814,-0.084982,16.244814
16.255274,-0.084982,16.255274
16.266232,-0.084982,16.266232
16.277231,-0.084982,16.277231
16.288516,-0.084982,16.288516
16.299514,-0.084982,16.299514
16.309884,-0.084982,16.309884
16.320374,-0.084982,16.320374
16.331401,-0.084982,16.331401
16.342426,-0.084982,16.342426
16.352888,-0.084982,16.352888
16.363409,-0.084982,16.363409
16.374519,-0.084982,16.374519
16.384965,-0.084982,16.384965
16.395476,-0.084982,16.395476
16.406457,-0.084982,16.406457
16.417430,-0.084982,16.417430
16.428531,-0.084982,16.428531
16.439455,-0.084982,16.439455
16.450440,-0.084982,16.450440
16.460951,-0.084982,16.460951
16.471470,-0.084982,16.471470
16.482753,-0.084982,16.482753
16.493431,-0.084982,16.493431
16.504498,-0.084982,16.504498
16.515612,-0.084982,16.515612
16.526711,-0.084982,16.526711
16.537661,-0.084982,16.537661
16.548759,-0.084982,16.548759
16.559977,-0.084982,16.559977
16.570644,-0.079121,16.570644
16.581124,-0.084982,16.581124
16.591820,-0.084982,16.591820
16.602695,-0.084982,16.602695
16.613087,-0.084982,16.613087
16.623740,-0.084982,16.623740
16.634187,-0.084982,16.634187
16.644760,-0.084982,16.644760
16.655407,-0.084982,16.655407
16.666256,-0.084982,16.666256
16.677283,-0.084982,16.677283
16.688290,-0.084982,16.688290
16.699272,-0.084982,16.699272
16.710273,-0.084982,16.710273
16.722789,-0.084982,16.722789
16.733241,-0.084982,16.733241
16.744293,-0.084982,16.744293
16.755256,-0.084982,16.755256
16.766325,-0.084982,16.766325
16.777339,-0.084982,16.777339
16.788389,-0.084982,16.788389
16.799286,-0.084982,16.799286
16.810351,-0.084982,16.810351
16.821328,-0.084982,16.821328
16.832364,-0.084982,16.832364
16.843309,-0.084982,16.843309
16.854410,-0.084982,16.854410
16.865357,-0.084982,16.865357
16.875840,-0.084982,16.875840
16.886323,-0.084982,16.886323
16.897385,-0.084982,16.897385
16.908497,-0.084982,16.908497
16.919471,-0.084982,16.919471
16.930465,-0.084982,16.930465
16.941459,-0.084982,16.941459
16.952422,-0.084982,16.952422
16.962962,-0.084982,16.962962
16.973440,-0.084982,16.973440
16.984451,-0.084982,16.984451
16.995067,-0.084982,16.995067
17.005476,-0.084982,17.005476
17.016465,-0.084982,17.016465
17.026941,-0.084982,17.026941
17.037503,-0.084982,17.037503
17.048527,-0.084982,17.048527
17.059882,-0.084982,17.059882
17.070597,-0.084982,17.070597
17.081584,-0.084982,17.081584
17.092556,-0.084982,17.092556
17.103079,-0.084982,17.103079
17.113548,-0.084982,17.113548
17.124537,-0.084982,17.124537
17.135267,-0.084982,17.135267
17.146569,-0.084982,17.146569
17.157104,-0.084982,17.157104
17.167615,-0.084982,17.167615
17.178622,-0.084982,17.178622
17.189590,-0.084982,17.189590
17.200574,-0.084982,17.200574
17.211585,-0.084982,17.211585
17.222622,-0.084982,17.222622
17.233108,-0.084982,17.233108
17.243769,-0.084982,17.243769
17.254789,-0.084982,17.254789
17.265151,-0.084982,17.265151
17.275787,-0.084982,17.275787
17.286652,-0.084982,17.286652
17.297171,-0.084982,17.297171
17.307831,-0.084982,17.307831
17.318683,-0.084982,17.318683
17.329731,-0.084982,17.329731
17.340812,-0.084982,17.340812
17.351697,-0.084982,17.351697
17.363006,-0.084982,17.363006
17.373837,-0.084982,17.373837
17.384358,-0.084982,17.384358
17.394826,-0.084982,17.394826
17.405431,-0.084982,17.405431
17.416626,-0.090842,17.416626
17.427598,-0.084982,17.427598
17.438398,-0.084982,17.438398
17.449114,-0.084982,17.449114
17.460455,-0.084982,17.460455
17.471444,-0.084982,17.471444
17.482438,-0.084982,17.482438
17.492898,-0.084982,17.492898
17.503438,-0.084982,17.503438
17.514539,-0.084982,17.514539
17.525094,-0.084982,17.525094
17.536501,-0.084982,17.536501
17.547711,-0.084982,17.547711
17.558774,-0.084982,17.558774
17.569592,-0.084982,17.569592
17.580603,-0.084982,17.580603
17.591556,-0.084982,17.591556
17.602599,-0.084982,17.602599
17.613068,-0.084982,17.613068
17.623586,-0.084982,17.623586
17.634632,-0.084982,17.634632
17.645099,-0.084982,17.645099
17.655723,-0.084982,17.655723
17.666622,-0.084982,17.666622
17.677162,-0.084982,17.677162
17.687717,-0.084982,17.687717
17.698868,-0.084982,17.698868
17.709477,-0.084982,17.709477
17.720884,-0.084982,17.720884
17.731554,-0.084982,17.731554
17.742540,-0.084982,17.742540
17.753090,-0.084982,17.753090
17.763566,-0.084982,17.763566
17.775016,-0.084982,17.775016
17.785545,-0.084982,17.785545
17.796423,-0.084982,17.796423
17.807637,-0.084982,17.807637
17.818815,-0.084982,17.818815
17.829776,-0.084982,17.829776
17.840530,-0.084982,17.840530
17.850941,-0.084982,17.850941
17.861479,-0.084982,17.861479
17.872095,-0.090842,17.872095
17.882675,-0.084982,17.882675
17.893578,-0.084982,17.893578
17.904587,-0.084982,17.904587
17.915574,-0.084982,17.915574
17.926810,-0.084982,17.926810
17.937593,-0.084982,17.937593
17.948712,-0.084982,17.948712
17.959657,-0.084982,17.959657
17.970615,-0.084982,17.970615
17.981627,-0.084982,17.981627
17.992621,-0.084982,17.992621
18.003619,-0.084982,18.003619
18.014789,-0.084982,18.014789
18.025908,-0.084982,18.025908
18.036612,-0.084982,18.036612
18.047613,-0.090842,18.047613
18.058725,-0.084982,18.058725
18.069795,-0.084982,18.069795
18.080647,-0.084982,18.080647
18.091639,-0.084982,18.091639
18.102643,-0.090842,18.102643
18.113643,-0.084982,18.113643
18.124775,-0.084982,18.124775
18.135760,-0.084982,18.135760
18.146630,-0.084982,18.146630
18.157636,-0.084982,18.157636
18.168653,-0.084982,18.168653
18.179691,-0.084982,18.179691
18.190634,-0.084982,18.190634
18.201779,-0.084982,18.201779
18.212640,-0.084982,18.212640
18.223678,-0.084982,18.223678
18.234800,-0.084982,18.234800
18.245163,-0.084982,18.245163
18.255729,-0.084982,18.255729
18.266715,-0.084982,18.266715
18.277709,-0.084982,18.277709
18.288681,-0.084982,18.288681
18.299719,-0.084982,18.299719
18.310798,-0.084982,18.310798
18.322049,-0.084982,18.322049
18.332935,-0.084982,18.332935
18.343485,-0.084982,18.343485
18.354034,-0.084982,18.354034
18.364649,-0.084982,18.364649
18.375676,-0.084982,18.375676
18.386132,-0.084982,18.386132
18.396571,-0.084982,18.396571
18.407120,-0.084982,18.407120
18.417606,-0.084982,18.417606
18.428626,-0.084982,18.428626
18.439610,-0.084982,18.439610
18.450605,-0.079121,18.450605
18.461638,-0.084982,18.461638
18.472623,-0.084982,18.472623
18.483106,-0.084982,18.483106
18.493670,-0.084982,18.493670
18.504666,-0.084982,18.504666
18.515217,-0.084982,18.515217
18.525811,-0.084982,18.525811
18.536286,-0.084982,18.536286
18.547230,-0.084982,18.547230
18.557746,-0.084982,18.557746
18.568310,-0.084982,18.568310
18.579270,-0.084982,18.579270
18.590284,-0.090842,18.590284
18.600854,-0.084982,18.600854
18.611293,-0.084982,18.611293
18.622299,-0.084982,18.622299
18.633304,-0.084982,18.633304
18.644278,-0.090842,18.644278
18.654842,-0.084982,18.654842
18.665339,-0.084982,18.665339
18.676346,-0.084982,18.676346
18.687232,-0.084982,18.687232
18.698363,-0.090842,18.698363
18.708914,-0.084982,18.708914
18.719467,-0.090842,18.719467
18.730422,-0.084982,18.730422
18.741473,-0.084982,18.741473
18.752472,-0.084982,18.752472
18.762938,-0.084982,18.762938
18.773538,-0.084982,18.773538
18.784455,-0.084982,18.784455
18.794977,-0.084982,18.794977
18.805761,-0.090842,18.805761
18.816625,-0.084982,18.816625
18.827040,-0.084982,18.827040
18.838136,-0.084982,18.838136
18.848506,-0.084982,18.848506
18.859013,-0.084982,18.859013
18.869542,-0.090842,18.869542
18.880461,-0.084982,18.880461
18.891541,-0.090842,18.891541
18.902559,-0.090842,18.902559
18.913048,-0.090842,18.913048
18.923532,-0.084982,18.923532
18.934616,-0.084982,18.934616
18.945163,-0.084982,18.945163
18.955638,-0.084982,18.955638
18.966614,-0.084982,18.966614
18.977169,-0.084982,18.977169
18.987684,-0.084982,18.987684
18.998676,-0.084982,18.998676
19.009199,-0.084982,19.009199
19.019684,-0.084982,19.019684
19.030672,-0.084982,19.030672
19.041785,-0.084982,19.041785
19.052804,-0.084982,19.052804
19.063183,-0.084982,19.063183
19.073671,-0.084982,19.073671
19.084767,-0.084982,19.084767
19.095307,-0.084982,19.095307
19.106221,-0.084982,19.106221
19.117268,-0.084982,19.117268
19.127743,-0.084982,19.127743
19.138356,-0.084982,19.138356
19.149318,-0.079121,19.149318
19.159948,-0.084982,19.159948
19.170356,-0.084982,19.170356
19.180862,-0.084982,19.180862
19.191379,-0.084982,19.191379
19.202406,-0.084982,19.202406
19.213341,-0.084982,19.213341
19.224382,-0.084982,19.224382
19.234878,-0.084982,19.234878
19.245350,-0.079121,19.245350
19.256060,-0.084982,19.256060
19.266354,-0.084982,19.266354
19.277386,-0.084982,19.277386
19.288419,-0.090842,19.288419
19.299409,-0.084982,19.299409
19.310416,-0.084982,19.310416
19.320899,-0.084982,19.320899
19.331461,-0.084982,19.331461
19.342447,-0.084982,19.342447
